"CubeId";"auvekomq"
"2009-Q1";"N";"D";"-3376.19092311"
"2009-Q1";"N";"T4";"-84902.51141278"
"2009-Q1";"N";"T7";"91839.56912598"
"2009-Q2";"A";"T0";"3376808.68684367"
"2009-Q2";"A";"T1";"1054412.12077521"
"2009-Q2";"A";"T2";"1096027.88350657"
"2009-Q2";"A";"D";"99841.72390176"
"2009-Q2";"A";"T4";"1009707.58432064"
"2009-Q2";"A";"T7";"116819.37433949"
"2009-Q2";"P";"T0";"2621346.2297018"
"2009-Q2";"P";"T1";"730074.38127899"
"2009-Q2";"P";"T2";"665223.43034596"
"2009-Q2";"P";"D";"103336.38539135"
"2009-Q2";"P";"T4";"1122712.0326855"
"2009-Q2";"N";"T0";"755462.45714187"
"2009-Q2";"N";"T1";"324337.73949622"
"2009-Q2";"N";"T2";"430804.45316061"
"2009-Q2";"N";"D";"-3494.66148959"
"2009-Q2";"N";"T4";"-113004.44836486"
"2009-Q2";"N";"T7";"116819.37433949"
"2009-Q3";"A";"T0";"3359906.53863803"
"2009-Q3";"A";"T1";"1069427.1989414"
"2009-Q3";"A";"T2";"1115231.52234339"
"2009-Q3";"A";"D";"119192.83910865"
"2009-Q3";"A";"T4";"932418.9002057"
"2009-Q3";"A";"T7";"123636.07803889"
"2009-Q3";"P";"T0";"2651917.78449694"
"2009-Q3";"P";"T1";"743715.20360288"
"2009-Q3";"P";"T2";"751886.57843515"
"2009-Q3";"P";"D";"122328.31467019"
"2009-Q3";"P";"T4";"1033987.68778872"
"2009-Q3";"N";"T0";"707988.75414108"
"2009-Q3";"N";"T1";"325711.99533851"
"2009-Q3";"N";"T2";"363344.94390824"
"2009-Q3";"N";"D";"-3135.47556154"
"2009-Q3";"N";"T4";"-101568.78758302"
"2009-Q3";"N";"T7";"123636.07803889"
"2009-Q4";"A";"T0";"3395361.25001857"
"2009-Q4";"A";"T1";"1100565.341"
"2009-Q4";"A";"T2";"1152868.33918156"
"2009-Q4";"A";"D";"108234.84978511"
"2009-Q4";"A";"T4";"894028.4955644"
"2009-Q4";"A";"T7";"139664.2244875"
"2009-Q4";"P";"T0";"2708968.9742744"
"2009-Q4";"P";"T1";"756296.74368713"
"2009-Q4";"P";"T2";"815175.25107289"
"2009-Q4";"P";"D";"109005.67615927"
"2009-Q4";"P";"T4";"1028491.3033551"
"2009-Q4";"N";"T0";"686392.27574417"
"2009-Q4";"N";"T1";"344268.59731287"
"2009-Q4";"N";"T2";"337693.08810867"
"2009-Q4";"N";"D";"-770.82637416"
"2009-Q4";"N";"T4";"-134462.8077907"
"2009-Q4";"N";"T7";"139664.2244875"
"2010-Q1";"A";"T0";"3460970.73822094"
"2010-Q1";"A";"T1";"1133024.79309848"
"2010-Q1";"A";"T2";"1176263.39934698"
"2010-Q1";"A";"D";"106246.16060498"
"2010-Q1";"A";"T4";"874169.28602656"
"2010-Q1";"A";"T7";"171267.09914394"
"2010-Q1";"P";"T0";"2776087.61259506"
"2010-Q1";"P";"T1";"780554.54192543"
"2010-Q1";"P";"T2";"844308.39055932"
"2010-Q1";"P";"D";"106658.99928225"
"2010-Q1";"P";"T4";"1044565.68082806"
"2010-Q1";"N";"T0";"684883.12562588"
"2010-Q1";"N";"T1";"352470.25117305"
"2010-Q1";"N";"T2";"331955.00878766"
"2010-Q1";"N";"D";"-412.83867727"
"2010-Q1";"N";"T4";"-170396.3948015"
"2010-Q1";"N";"T7";"171267.09914394"
"2010-Q2";"A";"T0";"3508445.20892398"
"2010-Q2";"A";"T1";"1170640.85711761"
"2010-Q2";"A";"T2";"1120761.10911759"
"2010-Q2";"A";"D";"128642.30014181"
"2010-Q2";"A";"T4";"812067.31842281"
"2010-Q2";"A";"T7";"276333.62412417"
"2010-Q2";"P";"T0";"2768354.2352952"
"2010-Q2";"P";"T1";"802577.62206935"
"2010-Q2";"P";"T2";"788638.67883134"
"2010-Q2";"P";"D";"128452.29819137"
"2010-Q2";"P";"T4";"1048685.63620314"
"2010-Q2";"N";"T0";"740090.97362878"
"2010-Q2";"N";"T1";"368063.23504826"
"2010-Q2";"N";"T2";"332122.43028625"
"2010-Q2";"N";"D";"190.00195044"
"2010-Q2";"N";"T4";"-236618.31778034"
"2010-Q2";"N";"T7";"276333.62412417"
"2010-Q3";"A";"T0";"3492621.91839693"
"2010-Q3";"A";"T1";"1192158.61587759"
"2010-Q3";"A";"T2";"1134007.86196363"
"2010-Q3";"A";"D";"125116.83468681"
"2010-Q3";"A";"T4";"776990.91594532"
"2010-Q3";"A";"T7";"264347.68992358"
"2010-Q3";"P";"T0";"2729931.42450977"
"2010-Q3";"P";"T1";"817321.82523943"
"2010-Q3";"P";"T2";"809180.39815611"
"2010-Q3";"P";"D";"121773.70190502"
"2010-Q3";"P";"T4";"981655.4992092"
"2010-Q3";"N";"T0";"762690.49388716"
"2010-Q3";"N";"T1";"374836.79063815"
"2010-Q3";"N";"T2";"324827.46380752"
"2010-Q3";"N";"D";"3343.13278179"
"2010-Q3";"N";"T4";"-204664.58326388"
"2010-Q3";"N";"T7";"264347.68992358"
"2010-Q4";"A";"T0";"3452524.65505803"
"2010-Q4";"A";"T1";"1206170.621"
"2010-Q4";"A";"T2";"1090109.20559225"
"2010-Q4";"A";"D";"115732.68030134"
"2010-Q4";"A";"T4";"788066.60827133"
"2010-Q4";"A";"T7";"252445.53989311"
"2010-Q4";"P";"T0";"2753463.96986607"
"2010-Q4";"P";"T1";"834927.76117516"
"2010-Q4";"P";"T2";"830579.59643228"
"2010-Q4";"P";"D";"114844.3000136"
"2010-Q4";"P";"T4";"973112.31224503"
"2010-Q4";"N";"T0";"699060.68519196"
"2010-Q4";"N";"T1";"371242.85982484"
"2010-Q4";"N";"T2";"259529.60915997"
"2010-Q4";"N";"D";"888.38028774"
"2010-Q4";"N";"T4";"-185045.7039737"
"2010-Q4";"N";"T7";"252445.53989311"
"2011-Q1";"A";"T0";"3476178.67561382"
"2011-Q1";"A";"T1";"1232862.89545954"
"2011-Q1";"A";"T2";"1110290.77651231"
"2011-Q1";"A";"D";"111726.38538523"
"2011-Q1";"A";"T4";"765198.87850473"
"2011-Q1";"A";"T7";"256099.73975202"
"2011-Q1";"P";"T0";"2773410.89665204"
"2011-Q1";"P";"T1";"859501.37472332"
"2011-Q1";"P";"T2";"845566.54876305"
"2011-Q1";"P";"D";"110435.83895078"
"2011-Q1";"P";"T4";"957907.13421489"
"2011-Q1";"N";"T0";"702767.77896179"
"2011-Q1";"N";"T1";"373361.52073622"
"2011-Q1";"N";"T2";"264724.22774926"
"2011-Q1";"N";"D";"1290.54643445"
"2011-Q1";"N";"T4";"-192708.25571016"
"2011-Q1";"N";"T7";"256099.73975202"
"2011-Q2";"A";"T0";"3372117.65700433"
"2011-Q2";"A";"T1";"1185903.25275984"
"2011-Q2";"A";"T2";"1084396.1526552"
"2011-Q2";"A";"D";"109363.76276858"
"2011-Q2";"A";"T4";"747748.52109944"
"2011-Q2";"A";"T7";"244705.96772127"
"2011-Q2";"P";"T0";"2707515.80521886"
"2011-Q2";"P";"T1";"877234.75075735"
"2011-Q2";"P";"T2";"816052.29354525"
"2011-Q2";"P";"D";"107088.9697394"
"2011-Q2";"P";"T4";"907139.79117686"
"2011-Q2";"N";"T0";"664601.85178547"
"2011-Q2";"N";"T1";"308668.50200249"
"2011-Q2";"N";"T2";"268343.85910995"
"2011-Q2";"N";"D";"2274.79302918"
"2011-Q2";"N";"T4";"-159391.27007742"
"2011-Q2";"N";"T7";"244705.96772127"
"2011-Q3";"A";"T0";"3551171.81805904"
"2011-Q3";"A";"T1";"1231604.6654164"
"2011-Q3";"A";"T2";"1045090.84240266"
"2011-Q3";"A";"D";"143950.83259757"
"2011-Q3";"A";"T4";"793944.47379785"
"2011-Q3";"A";"T7";"336581.00384457"
"2011-Q3";"P";"T0";"2794531.31621102"
"2011-Q3";"P";"T1";"896810.79165009"
"2011-Q3";"P";"T2";"720367.73413996"
"2011-Q3";"P";"D";"150720.8072518"
"2011-Q3";"P";"T4";"1026631.98316916"
"2011-Q3";"N";"T0";"756640.50184802"
"2011-Q3";"N";"T1";"334793.87376631"
"2011-Q3";"N";"T2";"324723.1082627"
"2011-Q3";"N";"D";"-6769.97465423"
"2011-Q3";"N";"T4";"-232687.50937132"
"2011-Q3";"N";"T7";"336581.00384457"
"2011-Q4";"A";"T0";"3576136.105495"
"2011-Q4";"A";"T1";"1278790.75993142"
"2011-Q4";"A";"T2";"1054713.93646978"
"2011-Q4";"A";"D";"125899.73340356"
"2011-Q4";"A";"T4";"805337.88406034"
"2011-Q4";"A";"T7";"311393.7916299"
"2011-Q4";"P";"T0";"2829954.5344466"
"2011-Q4";"P";"T1";"915933.60920167"
"2011-Q4";"P";"T2";"744673.19938584"
"2011-Q4";"P";"D";"128989.7715"
"2011-Q4";"P";"T4";"1040357.95435908"
"2011-Q4";"N";"T0";"746181.57104841"
"2011-Q4";"N";"T1";"362857.15072975"
"2011-Q4";"N";"T2";"310040.73708394"
"2011-Q4";"N";"D";"-3090.03809644"
"2011-Q4";"N";"T4";"-235020.07029874"
"2011-Q4";"N";"T7";"311393.7916299"
"2012-Q1";"A";"T0";"3573473.18119804"
"2012-Q1";"A";"T1";"1287466.40997123"
"2012-Q1";"A";"T2";"1074259.92772036"
"2012-Q1";"A";"D";"108630.966459"
"2012-Q1";"A";"T4";"807919.79390162"
"2012-Q1";"A";"T7";"295196.08314583"
"2012-Q1";"P";"T0";"2872424.77303664"
"2012-Q1";"P";"T1";"936509.88396292"
"2012-Q1";"P";"T2";"795604.37914496"
"2012-Q1";"P";"D";"109361.479716"
"2012-Q1";"P";"T4";"1030949.03021277"
"2012-Q1";"N";"T0";"701048.4081614"
"2012-Q1";"N";"T1";"350956.52600831"
"2012-Q1";"N";"T2";"278655.5485754"
"2012-Q1";"N";"D";"-730.513257"
"2012-Q1";"N";"T4";"-223029.23631115"
"2012-Q1";"N";"T7";"295196.08314583"
"2012-Q2";"A";"T0";"3721511.03289519"
"2012-Q2";"A";"T1";"1324937.94074754"
"2012-Q2";"A";"T2";"1063363.67368665"
"2012-Q2";"A";"D";"113094.56792249"
"2012-Q2";"A";"T4";"796677.80596821"
"2012-Q2";"A";"T7";"423437.04457031"
"2012-Q2";"P";"T0";"2967677.18973053"
"2012-Q2";"P";"T1";"961767.30419134"
"2012-Q2";"P";"T2";"789898.74428996"
"2012-Q2";"P";"D";"115889.43569807"
"2012-Q2";"P";"T4";"1100121.70555116"
"2012-Q2";"N";"T0";"753833.84316466"
"2012-Q2";"N";"T1";"363170.6365562"
"2012-Q2";"N";"T2";"273464.92939669"
"2012-Q2";"N";"D";"-2794.86777558"
"2012-Q2";"N";"T4";"-303443.89958295"
"2012-Q2";"N";"T7";"423437.04457031"
"2012-Q3";"A";"T0";"3847499.18047625"
"2012-Q3";"A";"T1";"1339576.3532971"
"2012-Q3";"A";"T2";"1106120.02436866"
"2012-Q3";"A";"D";"109769.0390635"
"2012-Q3";"A";"T4";"799398.28465321"
"2012-Q3";"A";"T7";"492635.47909378"
"2012-Q3";"P";"T0";"3075355.92682563"
"2012-Q3";"P";"T1";"964626.95946929"
"2012-Q3";"P";"T2";"841529.33428314"
"2012-Q3";"P";"D";"110196.93374755"
"2012-Q3";"P";"T4";"1159002.69932565"
"2012-Q3";"N";"T0";"772143.25365062"
"2012-Q3";"N";"T1";"374949.3938278"
"2012-Q3";"N";"T2";"264590.69008552"
"2012-Q3";"N";"D";"-427.89468405"
"2012-Q3";"N";"T4";"-359604.41467244"
"2012-Q3";"N";"T7";"492635.47909378"
"2012-Q4";"A";"T0";"3840166.97781388"
"2012-Q4";"A";"T1";"1345455.83893142"
"2012-Q4";"A";"T2";"1123427.23521916"
"2012-Q4";"A";"D";"112777.5007485"
"2012-Q4";"A";"T4";"773505.0813824"
"2012-Q4";"A";"T7";"485001.3215324"
"2012-Q4";"P";"T0";"3159603.07662179"
"2012-Q4";"P";"T1";"970296.76694393"
"2012-Q4";"P";"T2";"963137.79279924"
"2012-Q4";"P";"D";"112518.61904232"
"2012-Q4";"P";"T4";"1113649.8978363"
"2012-Q4";"N";"T0";"680563.9011921"
"2012-Q4";"N";"T1";"375159.07198749"
"2012-Q4";"N";"T2";"160289.44241992"
"2012-Q4";"N";"D";"258.88170618"
"2012-Q4";"N";"T4";"-340144.8164539"
"2012-Q4";"N";"T7";"485001.3215324"
"2013-Q1";"A";"T0";"3929027.53150753"
"2013-Q1";"A";"T1";"1342458.35129076"
"2013-Q1";"A";"T2";"1165939.8469853"
"2013-Q1";"A";"D";"106904.0377718"
"2013-Q1";"A";"T4";"817583.12110632"
"2013-Q1";"A";"T7";"496142.17435335"
"2013-Q1";"P";"T0";"3307772.86479381"
"2013-Q1";"P";"T1";"975939.39775095"
"2013-Q1";"P";"T2";"1065854.29812553"
"2013-Q1";"P";"D";"106174.85593697"
"2013-Q1";"P";"T4";"1159804.31298037"
"2013-Q1";"N";"T0";"621254.66671372"
"2013-Q1";"N";"T1";"366518.95353981"
"2013-Q1";"N";"T2";"100085.54885977"
"2013-Q1";"N";"D";"729.18183483"
"2013-Q1";"N";"T4";"-342221.19187404"
"2013-Q1";"N";"T7";"496142.17435335"
"2013-Q2";"A";"T0";"3877191.95587302"
"2013-Q2";"A";"T1";"1339526.04196442"
"2013-Q2";"A";"T2";"1132158.29996511"
"2013-Q2";"A";"D";"104270.36472636"
"2013-Q2";"A";"T4";"821890.644449"
"2013-Q2";"A";"T7";"479346.60476813"
"2013-Q2";"P";"T0";"3280158.18865267"
"2013-Q2";"P";"T1";"982352.21866464"
"2013-Q2";"P";"T2";"1070380.29106824"
"2013-Q2";"P";"D";"102297.09161915"
"2013-Q2";"P";"T4";"1125128.58730063"
"2013-Q2";"N";"T0";"597033.76722035"
"2013-Q2";"N";"T1";"357173.82329978"
"2013-Q2";"N";"T2";"61778.00889686"
"2013-Q2";"N";"D";"1973.27310721"
"2013-Q2";"N";"T4";"-303237.94285163"
"2013-Q2";"N";"T7";"479346.60476813"
"2013-Q3";"A";"T0";"3878615.8263324"
"2013-Q3";"A";"T1";"1315470.79359348"
"2013-Q3";"A";"T2";"1139613.28546837"
"2013-Q3";"A";"D";"91163.83677"
"2013-Q3";"A";"T4";"852573.67953923"
"2013-Q3";"A";"T7";"479794.23096133"
"2013-Q3";"P";"T0";"3304167.06772504"
"2013-Q3";"P";"T1";"971045.60110437"
"2013-Q3";"P";"T2";"1112038.97037483"
"2013-Q3";"P";"D";"89079"
"2013-Q3";"P";"T4";"1132003.49624583"
"2013-Q3";"N";"T0";"574448.75860736"
"2013-Q3";"N";"T1";"344425.1924891"
"2013-Q3";"N";"T2";"27574.31509353"
"2013-Q3";"N";"D";"2084.83677"
"2013-Q3";"N";"T4";"-279429.8167066"
"2013-Q3";"N";"T7";"479794.23096133"
"2013-Q4";"A";"T0";"3887377.5936469"
"2013-Q4";"A";"T1";"1300379.86793142"
"2013-Q4";"A";"T2";"1158151.48510818"
"2013-Q4";"A";"D";"90653.00618165"
"2013-Q4";"A";"T4";"860828.74303159"
"2013-Q4";"A";"T7";"477364.49139406"
"2013-Q4";"P";"T0";"3329988.45157887"
"2013-Q4";"P";"T1";"965925.3633233"
"2013-Q4";"P";"T2";"1127593.02534823"
"2013-Q4";"P";"D";"87137"
"2013-Q4";"P";"T4";"1149333.06290734"
"2013-Q4";"N";"T0";"557389.14206803"
"2013-Q4";"N";"T1";"334454.50460812"
"2013-Q4";"N";"T2";"30558.45975995"
"2013-Q4";"N";"D";"3516.00618165"
"2013-Q4";"N";"T4";"-288504.31987575"
"2013-Q4";"N";"T7";"477364.49139406"
"2014-Q1";"A";"T0";"3884960.59302954"
"2014-Q1";"A";"T1";"1289771.48557034"
"2014-Q1";"A";"T2";"1169777.43112517"
"2014-Q1";"A";"D";"92593.309"
"2014-Q1";"A";"T4";"850241.26927396"
"2014-Q1";"A";"T7";"482577.09806008"
"2014-Q1";"P";"T0";"3352207.01637115"
"2014-Q1";"P";"T1";"979307.31768055"
"2014-Q1";"P";"T2";"1160207.99224831"
"2014-Q1";"P";"D";"90366.91445009"
"2014-Q1";"P";"T4";"1122324.79199221"
"2014-Q1";"N";"T0";"532753.57665839"
"2014-Q1";"N";"T1";"310464.16788979"
"2014-Q1";"N";"T2";"9569.43887686"
"2014-Q1";"N";"D";"2226.39454991"
"2014-Q1";"N";"T4";"-272083.52271825"
"2014-Q1";"N";"T7";"482577.09806008"
"2014-Q2";"A";"T0";"3917312.93040324"
"2014-Q2";"A";"T1";"1294805.72300107"
"2014-Q2";"A";"T2";"1206705.95979339"
"2014-Q2";"A";"D";"87331.53675"
"2014-Q2";"A";"T4";"833202.64183871"
"2014-Q2";"A";"T7";"495267.06902007"
"2014-Q2";"P";"T0";"3380034.9206061"
"2014-Q2";"P";"T1";"1003972.77633916"
"2014-Q2";"P";"T2";"1175773.96990664"
"2014-Q2";"P";"D";"87887.404314"
"2014-Q2";"P";"T4";"1112400.77004629"
"2014-Q2";"N";"T0";"537278.00979714"
"2014-Q2";"N";"T1";"290832.94666191"
"2014-Q2";"N";"T2";"30931.98988675"
"2014-Q2";"N";"D";"-555.867564"
"2014-Q2";"N";"T4";"-279198.12820758"
"2014-Q2";"N";"T7";"495267.06902007"
"2014-Q3";"A";"T0";"4013649.91858257"
"2014-Q3";"A";"T1";"1297161.06296392"
"2014-Q3";"A";"T2";"1240294.53238354"
"2014-Q3";"A";"D";"110969.85314029"
"2014-Q3";"A";"T4";"857661.52423689"
"2014-Q3";"A";"T7";"507562.94585792"
"2014-Q3";"P";"T0";"3457997.73381191"
"2014-Q3";"P";"T1";"1021683.76749407"
"2014-Q3";"P";"T2";"1205320.08468058"
"2014-Q3";"P";"D";"104217.93015776"
"2014-Q3";"P";"T4";"1126775.95147949"
"2014-Q3";"N";"T0";"555652.18477066"
"2014-Q3";"N";"T1";"275477.29546985"
"2014-Q3";"N";"T2";"34974.44770296"
"2014-Q3";"N";"D";"6751.92298253"
"2014-Q3";"N";"T4";"-269114.4272426"
"2014-Q3";"N";"T7";"507562.94585792"
"2014-Q4";"A";"T0";"4189592.14294513"
"2014-Q4";"A";"T1";"1418290.0764877"
"2014-Q4";"A";"T2";"1238420.12511246"
"2014-Q4";"A";"D";"103122.55875471"
"2014-Q4";"A";"T4";"888558.82053643"
"2014-Q4";"A";"T7";"541200.56205382"
"2014-Q4";"P";"T0";"3677136.21569417"
"2014-Q4";"P";"T1";"1213898.80749705"
"2014-Q4";"P";"T2";"1210692.50876892"
"2014-Q4";"P";"D";"104708.94587113"
"2014-Q4";"P";"T4";"1147835.95355706"
"2014-Q4";"N";"T0";"512455.92725096"
"2014-Q4";"N";"T1";"204391.26899066"
"2014-Q4";"N";"T2";"27727.61634353"
"2014-Q4";"N";"D";"-1586.38711642"
"2014-Q4";"N";"T4";"-259277.13302063"
"2014-Q4";"N";"T7";"541200.56205382"
"2015-Q1";"A";"T0";"4133213.37567213"
"2015-Q1";"A";"T1";"1374017.99181761"
"2015-Q1";"A";"T2";"1245507.06593381"
"2015-Q1";"A";"D";"113185.75912216"
"2015-Q1";"A";"T4";"833686.36039013"
"2015-Q1";"A";"T7";"566816.19840843"
"2015-Q1";"P";"T0";"3749920.66436501"
"2015-Q1";"P";"T1";"1243131.91519666"
"2015-Q1";"P";"T2";"1234209.86002013"
"2015-Q1";"P";"D";"114215.29449709"
"2015-Q1";"P";"T4";"1158363.59465112"
"2015-Q1";"N";"T0";"383292.71130713"
"2015-Q1";"N";"T1";"130886.07662095"
"2015-Q1";"N";"T2";"11297.20591368"
"2015-Q1";"N";"D";"-1029.53537494"
"2015-Q1";"N";"T4";"-324677.23426099"
"2015-Q1";"N";"T7";"566816.19840843"
"2015-Q2";"A";"T0";"4068444.69801173"
"2015-Q2";"A";"T1";"1392063.77558704"
"2015-Q2";"A";"T2";"1205328.1117539"
"2015-Q2";"A";"D";"86690.5196991"
"2015-Q2";"A";"T4";"825905.75837239"
"2015-Q2";"A";"T7";"558456.5325993"
"2015-Q2";"P";"T0";"3666739.14196079"
"2015-Q2";"P";"T1";"1278030.91350682"
"2015-Q2";"P";"T2";"1172280.95262482"
"2015-Q2";"P";"D";"89198.51706131"
"2015-Q2";"P";"T4";"1127228.75876784"
"2015-Q2";"N";"T0";"401705.55605094"
"2015-Q2";"N";"T1";"114032.86208023"
"2015-Q2";"N";"T2";"33047.15912908"
"2015-Q2";"N";"D";"-2507.99736222"
"2015-Q2";"N";"T4";"-301323.00039545"
"2015-Q2";"N";"T7";"558456.5325993"
"2015-Q3";"A";"T0";"4208041.61410673"
"2015-Q3";"A";"T1";"1490601.73566185"
"2015-Q3";"A";"T2";"1195253.37301013"
"2015-Q3";"A";"D";"91294.39944524"
"2015-Q3";"A";"T4";"846873.34344021"
"2015-Q3";"A";"T7";"584018.76254929"
"2015-Q3";"P";"T0";"3700922.20314718"
"2015-Q3";"P";"T1";"1309639.77160033"
"2015-Q3";"P";"T2";"1142168.53192687"
"2015-Q3";"P";"D";"92704.64909771"
"2015-Q3";"P";"T4";"1156409.25052227"
"2015-Q3";"N";"T0";"507119.41095955"
"2015-Q3";"N";"T1";"180961.96406152"
"2015-Q3";"N";"T2";"53084.84108326"
"2015-Q3";"N";"D";"-1410.24965247"
"2015-Q3";"N";"T4";"-309535.90708206"
"2015-Q3";"N";"T7";"584018.76254929"
"2015-Q4";"A";"T0";"4335425.3321202"
"2015-Q4";"A";"T1";"1551458.28169176"
"2015-Q4";"A";"T2";"1220864.253335"
"2015-Q4";"A";"D";"72344.83841899"
"2015-Q4";"A";"T4";"889399.10521919"
"2015-Q4";"A";"T7";"601358.85345526"
"2015-Q4";"P";"T0";"3841329.40265587"
"2015-Q4";"P";"T1";"1392619.18951177"
"2015-Q4";"P";"T2";"1196215.58226933"
"2015-Q4";"P";"D";"70560.15534696"
"2015-Q4";"P";"T4";"1181934.47552781"
"2015-Q4";"N";"T0";"494095.92946433"
"2015-Q4";"N";"T1";"158839.09217999"
"2015-Q4";"N";"T2";"24648.67106568"
"2015-Q4";"N";"D";"1784.68307203"
"2015-Q4";"N";"T4";"-292535.37030862"
"2015-Q4";"N";"T7";"601358.85345526"
"2016-Q1";"A";"T0";"4365388.11020489"
"2016-Q1";"A";"T1";"1625460.78879778"
"2016-Q1";"A";"T2";"1210970.65850034"
"2016-Q1";"A";"D";"78666.2359262"
"2016-Q1";"A";"T4";"827959.38160378"
"2016-Q1";"A";"T7";"622331.04537679"
"2016-Q1";"P";"T0";"3811519.02917173"
"2016-Q1";"P";"T1";"1498411.38862324"
"2016-Q1";"P";"T2";"1107673.82504103"
"2016-Q1";"P";"D";"76038.11381579"
"2016-Q1";"P";"T4";"1129395.70169167"
"2016-Q1";"N";"T0";"553869.08103316"
"2016-Q1";"N";"T1";"127049.40017454"
"2016-Q1";"N";"T2";"103296.83345932"
"2016-Q1";"N";"D";"2628.12211041"
"2016-Q1";"N";"T4";"-301436.32008789"
"2016-Q1";"N";"T7";"622331.04537679"
"2016-Q2";"A";"T0";"4522659.96763479"
"2016-Q2";"A";"T1";"1672741.66895267"
"2016-Q2";"A";"T2";"1235258.11236906"
"2016-Q2";"A";"D";"82657.33847988"
"2016-Q2";"A";"T4";"874151.19475389"
"2016-Q2";"A";"T7";"657851.65307928"
"2016-Q2";"P";"T0";"3955689.30515026"
"2016-Q2";"P";"T1";"1576523.03794378"
"2016-Q2";"P";"T2";"1114017.30229571"
"2016-Q2";"P";"D";"81393.45955644"
"2016-Q2";"P";"T4";"1183755.50535433"
"2016-Q2";"N";"T0";"566970.66248453"
"2016-Q2";"N";"T1";"96218.63100889"
"2016-Q2";"N";"T2";"121240.81007335"
"2016-Q2";"N";"D";"1263.87892345"
"2016-Q2";"N";"T4";"-309604.31060044"
"2016-Q2";"N";"T7";"657851.65307928"
"2016-Q3";"A";"T0";"4663624.81260123"
"2016-Q3";"A";"T1";"1746129.19694232"
"2016-Q3";"A";"T2";"1259139.18016022"
"2016-Q3";"A";"D";"64513.68141539"
"2016-Q3";"A";"T4";"917201.9046425"
"2016-Q3";"A";"T7";"676640.84944079"
"2016-Q3";"P";"T0";"4073734.87279939"
"2016-Q3";"P";"T1";"1661725.35150472"
"2016-Q3";"P";"T2";"1138508.38957136"
"2016-Q3";"P";"D";"64933.88775977"
"2016-Q3";"P";"T4";"1208567.24396354"
"2016-Q3";"N";"T0";"589889.93980184"
"2016-Q3";"N";"T1";"84403.8454376"
"2016-Q3";"N";"T2";"120630.79058887"
"2016-Q3";"N";"D";"-420.20634438"
"2016-Q3";"N";"T4";"-291365.33932104"
"2016-Q3";"N";"T7";"676640.84944079"
"2016-Q4";"A";"T0";"4849347.70735775"
"2016-Q4";"A";"T1";"1816282.10647613"
"2016-Q4";"A";"T2";"1281062.76457437"
"2016-Q4";"A";"D";"69496.62065895"
"2016-Q4";"A";"T4";"992009.51878514"
"2016-Q4";"A";"T7";"690496.69686316"
"2016-Q4";"P";"T0";"4225866.96390172"
"2016-Q4";"P";"T1";"1752357.91121946"
"2016-Q4";"P";"T2";"1156398.00898187"
"2016-Q4";"P";"D";"71534.69019027"
"2016-Q4";"P";"T4";"1245576.35351012"
"2016-Q4";"N";"T0";"623480.74345603"
"2016-Q4";"N";"T1";"63924.19525667"
"2016-Q4";"N";"T2";"124664.7555925"
"2016-Q4";"N";"D";"-2038.06953133"
"2016-Q4";"N";"T4";"-253566.83472497"
"2016-Q4";"N";"T7";"690496.69686316"
"2017-Q1";"A";"T0";"4880307.64727405"
"2017-Q1";"A";"T1";"1826761.0149579"
"2017-Q1";"A";"T2";"1308523.08517938"
"2017-Q1";"A";"D";"51608.36689102"
"2017-Q1";"A";"T4";"962599.87549284"
"2017-Q1";"A";"T7";"730815.30475292"
"2017-Q1";"P";"T0";"4282603.74141785"
