"CubeId";"auvekomq"
"2017-Q1";"P";"T1";"1781295.14896236"
"2017-Q1";"P";"T2";"1220724.75760544"
"2017-Q1";"P";"D";"54365.14827828"
"2017-Q1";"P";"T4";"1226218.68657176"
"2017-Q1";"N";"T0";"597703.90585621"
"2017-Q1";"N";"T1";"45465.86599553"
"2017-Q1";"N";"T2";"87798.32757393"
"2017-Q1";"N";"D";"-2756.78138726"
"2017-Q1";"N";"T4";"-263618.81107892"
"2017-Q1";"N";"T7";"730815.30475292"
"2017-Q2";"A";"T0";"4925620.15293789"
"2017-Q2";"A";"T1";"1842249.06301423"
"2017-Q2";"A";"T2";"1299927.67514676"
"2017-Q2";"A";"D";"52824.17868573"
"2017-Q2";"A";"T4";"991470.11341743"
"2017-Q2";"A";"T7";"739149.12267375"
"2017-Q2";"P";"T0";"4341465.39218903"
"2017-Q2";"P";"T1";"1850467.47216189"
"2017-Q2";"P";"T2";"1211814.09782338"
"2017-Q2";"P";"D";"53994.04663444"
"2017-Q2";"P";"T4";"1225189.77556931"
"2017-Q2";"N";"T0";"584154.76074886"
"2017-Q2";"N";"T1";"-8218.40914766"
"2017-Q2";"N";"T2";"88113.57732337"
"2017-Q2";"N";"D";"-1169.86794871"
"2017-Q2";"N";"T4";"-233719.66215189"
"2017-Q2";"N";"T7";"739149.12267375"
"2017-Q3";"A";"T0";"5050843.98287333"
"2017-Q3";"A";"T1";"1866158.17826279"
"2017-Q3";"A";"T2";"1345716.6542198"
"2017-Q3";"A";"D";"55755.43980619"
"2017-Q3";"A";"T4";"1011131.21629152"
"2017-Q3";"A";"T7";"772082.49429303"
"2017-Q3";"P";"T0";"4384300.12498374"
"2017-Q3";"P";"T1";"1837551.89300573"
"2017-Q3";"P";"T2";"1243606.58581215"
"2017-Q3";"P";"D";"59294.75580686"
"2017-Q3";"P";"T4";"1243846.890359"
"2017-Q3";"N";"T0";"666543.85788958"
"2017-Q3";"N";"T1";"28606.28525706"
"2017-Q3";"N";"T2";"102110.06840765"
"2017-Q3";"N";"D";"-3539.31600067"
"2017-Q3";"N";"T4";"-232715.67406749"
"2017-Q3";"N";"T7";"772082.49429303"
"2017-Q4";"A";"T0";"5162183.55430877"
"2017-Q4";"A";"T1";"1906952.25057707"
"2017-Q4";"A";"T2";"1375378.14808684"
"2017-Q4";"A";"D";"51631.53297752"
"2017-Q4";"A";"T4";"1036092.42610681"
"2017-Q4";"A";"T7";"792129.19656052"
"2017-Q4";"P";"T0";"4476706.70736492"
"2017-Q4";"P";"T1";"1890159.4183336"
"2017-Q4";"P";"T2";"1275967.7570774"
"2017-Q4";"P";"D";"55728.14000983"
"2017-Q4";"P";"T4";"1254851.39194409"
"2017-Q4";"N";"T0";"685476.84694385"
"2017-Q4";"N";"T1";"16792.83224346"
"2017-Q4";"N";"T2";"99410.39100944"
"2017-Q4";"N";"D";"-4096.6070323"
"2017-Q4";"N";"T4";"-218758.96583728"
"2017-Q4";"N";"T7";"792129.19656052"
"2018-Q1";"A";"T0";"5139273.97088153"
"2018-Q1";"A";"T1";"1945719.90477204"
"2018-Q1";"A";"T2";"1362227.95269293"
"2018-Q1";"A";"D";"53742.70180007"
"2018-Q1";"A";"T4";"992290.08429687"
"2018-Q1";"A";"T7";"785293.32731962"
"2018-Q1";"P";"T0";"4425938.25118893"
"2018-Q1";"P";"T1";"1889416.91215735"
"2018-Q1";"P";"T2";"1211481.40538962"
"2018-Q1";"P";"D";"57284.28256585"
"2018-Q1";"P";"T4";"1267755.6510761"
"2018-Q1";"N";"T0";"713335.7196926"
"2018-Q1";"N";"T1";"56302.99261469"
"2018-Q1";"N";"T2";"150746.54730331"
"2018-Q1";"N";"D";"-3541.58076578"
"2018-Q1";"N";"T4";"-275465.56677923"
"2018-Q1";"N";"T7";"785293.32731962"
"2018-Q2";"A";"T0";"5159003.27353606"
"2018-Q2";"A";"T1";"1957166.95233537"
"2018-Q2";"A";"T2";"1364281.73507146"
"2018-Q2";"A";"D";"65719.21884954"
"2018-Q2";"A";"T4";"976233.72918083"
"2018-Q2";"A";"T7";"795601.63809885"
"2018-Q2";"P";"T0";"4400380.82651811"
"2018-Q2";"P";"T1";"1874408.12143787"
"2018-Q2";"P";"T2";"1208870.32353117"
"2018-Q2";"P";"D";"72101.49482951"
"2018-Q2";"P";"T4";"1245000.88671957"
"2018-Q2";"N";"T0";"758622.44701795"
"2018-Q2";"N";"T1";"82758.8308975"
"2018-Q2";"N";"T2";"155411.41154029"
"2018-Q2";"N";"D";"-6382.27597996"
"2018-Q2";"N";"T4";"-268767.15753874"
"2018-Q2";"N";"T7";"795601.63809885"
"2018-Q3";"A";"T0";"5100870.38551829"
"2018-Q3";"A";"T1";"1956615.56558404"
"2018-Q3";"A";"T2";"1354770.78031857"
"2018-Q3";"A";"D";"67168.01808713"
"2018-Q3";"A";"T4";"938288.80941783"
"2018-Q3";"A";"T7";"784027.21211072"
"2018-Q3";"P";"T0";"4375144.15302971"
"2018-Q3";"P";"T1";"1856666.09759399"
"2018-Q3";"P";"T2";"1250343.47911701"
"2018-Q3";"P";"D";"70045.84848402"
"2018-Q3";"P";"T4";"1198088.72783468"
"2018-Q3";"N";"T0";"725726.23248858"
"2018-Q3";"N";"T1";"99949.46799005"
"2018-Q3";"N";"T2";"104427.30120157"
"2018-Q3";"N";"D";"-2877.83039689"
"2018-Q3";"N";"T4";"-259799.91841686"
"2018-Q3";"N";"T7";"784027.21211072"
"2018-Q4";"A";"T0";"5053172.91059529"
"2018-Q4";"A";"T1";"1959478.23085264"
"2018-Q4";"A";"T2";"1292147.23988294"
"2018-Q4";"A";"D";"69543.98593015"
"2018-Q4";"A";"T4";"955505.93775432"
"2018-Q4";"A";"T7";"776497.51617525"
"2018-Q4";"P";"T0";"4252041.72759883"
"2018-Q4";"P";"T1";"1825915.89688699"
"2018-Q4";"P";"T2";"1146189.33472007"
"2018-Q4";"P";"D";"67778.7014994"
"2018-Q4";"P";"T4";"1212157.79449237"
"2018-Q4";"N";"T0";"801131.18299646"
"2018-Q4";"N";"T1";"133562.33396565"
"2018-Q4";"N";"T2";"145957.90516287"
"2018-Q4";"N";"D";"1765.28443075"
"2018-Q4";"N";"T4";"-256651.85673805"
"2018-Q4";"N";"T7";"776497.51617525"
"2019-Q1";"A";"T0";"5146010.04606686"
"2019-Q1";"A";"T1";"1969886.54192484"
"2019-Q1";"A";"T2";"1371108.17390001"
"2019-Q1";"A";"D";"55203.16933287"
"2019-Q1";"A";"T4";"944420.36716495"
"2019-Q1";"A";"T7";"805391.79374418"
"2019-Q1";"P";"T0";"4385914.17989797"
"2019-Q1";"P";"T1";"1850495.98705345"
"2019-Q1";"P";"T2";"1270440.44173021"
"2019-Q1";"P";"D";"58245.38839757"
"2019-Q1";"P";"T4";"1206732.36271674"
"2019-Q1";"N";"T0";"760095.86616889"
"2019-Q1";"N";"T1";"119390.55487139"
"2019-Q1";"N";"T2";"100667.7321698"
"2019-Q1";"N";"D";"-3042.2190647"
"2019-Q1";"N";"T4";"-262311.99555179"
"2019-Q1";"N";"T7";"805391.79374418"
"2019-Q2";"A";"T0";"5159492.41294778"
"2019-Q2";"A";"T1";"1962803.47046803"
"2019-Q2";"A";"T2";"1379157.15939383"
"2019-Q2";"A";"D";"61358.7858273"
"2019-Q2";"A";"T4";"944797.15968407"
"2019-Q2";"A";"T7";"811375.83757456"
"2019-Q2";"P";"T0";"4452766.01005057"
"2019-Q2";"P";"T1";"1866690.59598812"
"2019-Q2";"P";"T2";"1324817.0780649"
"2019-Q2";"P";"D";"60466.741238"
"2019-Q2";"P";"T4";"1200791.59475955"
"2019-Q2";"N";"T0";"706726.40289721"
"2019-Q2";"N";"T1";"96112.87447991"
"2019-Q2";"N";"T2";"54340.08132892"
"2019-Q2";"N";"D";"892.0445893"
"2019-Q2";"N";"T4";"-255994.43507548"
"2019-Q2";"N";"T7";"811375.83757456"
"2019-Q3";"A";"T0";"5223936.88482991"
"2019-Q3";"A";"T1";"1978103.55508503"
"2019-Q3";"A";"T2";"1403228.35239462"
"2019-Q3";"A";"D";"66969.8482061"
"2019-Q3";"A";"T4";"943175.55224903"
"2019-Q3";"A";"T7";"832459.57689514"
"2019-Q3";"P";"T0";"4548707.89125247"
"2019-Q3";"P";"T1";"1909668.37545863"
"2019-Q3";"P";"T2";"1352137.47028487"
"2019-Q3";"P";"D";"68736.00714516"
"2019-Q3";"P";"T4";"1218166.03836381"
"2019-Q3";"N";"T0";"675228.99357744"
"2019-Q3";"N";"T1";"68435.1796264"
"2019-Q3";"N";"T2";"51090.88210974"
"2019-Q3";"N";"D";"-1766.15893907"
"2019-Q3";"N";"T4";"-274990.48611478"
"2019-Q3";"N";"T7";"832459.57689514"
"2019-Q4";"A";"T0";"5320649.60257402"
"2019-Q4";"A";"T1";"2065275.64835956"
"2019-Q4";"A";"T2";"1429298.35300874"
"2019-Q4";"A";"D";"59842.60985521"
"2019-Q4";"A";"T4";"939824.28167179"
"2019-Q4";"A";"T7";"826408.70967871"
"2019-Q4";"P";"T0";"4658856.47164331"
"2019-Q4";"P";"T1";"1974512.76201206"
"2019-Q4";"P";"T2";"1411900.91716672"
"2019-Q4";"P";"D";"59084.97648771"
"2019-Q4";"P";"T4";"1213357.81597682"
"2019-Q4";"N";"T0";"661793.13093071"
"2019-Q4";"N";"T1";"90762.8863475"
"2019-Q4";"N";"T2";"17397.43584202"
"2019-Q4";"N";"D";"757.6333675"
"2019-Q4";"N";"T4";"-273533.53430503"
"2019-Q4";"N";"T7";"826408.70967871"
"2020-Q1";"A";"T0";"5204545.83903588"
"2020-Q1";"A";"T1";"2060378.72768775"
"2020-Q1";"A";"T2";"1276043.66449199"
"2020-Q1";"A";"D";"118554.11950543"
"2020-Q1";"A";"T4";"928654.2847404"
"2020-Q1";"A";"T7";"820915.04261031"
"2020-Q1";"P";"T0";"4533175.44400555"
"2020-Q1";"P";"T1";"1943913.90462176"
"2020-Q1";"P";"T2";"1222338.50682624"
"2020-Q1";"P";"D";"105772.14896175"
"2020-Q1";"P";"T4";"1261150.8835958"
"2020-Q1";"N";"T0";"671370.39503033"
"2020-Q1";"N";"T1";"116464.82306599"
"2020-Q1";"N";"T2";"53705.15766574"
"2020-Q1";"N";"D";"12781.97054369"
"2020-Q1";"N";"T4";"-332496.5988554"
"2020-Q1";"N";"T7";"820915.04261031"
"2020-Q2";"A";"T0";"5224047.10776253"
"2020-Q2";"A";"T1";"1990821.07785084"
"2020-Q2";"A";"T2";"1388627.92169422"
"2020-Q2";"A";"D";"79803.839372"
"2020-Q2";"A";"T4";"851224.02864287"
"2020-Q2";"A";"T7";"913570.2402026"
"2020-Q2";"P";"T0";"4500969.1143542"
"2020-Q2";"P";"T1";"1802575.32319443"
"2020-Q2";"P";"T2";"1335940.1887582"
"2020-Q2";"P";"D";"74455.36456438"
"2020-Q2";"P";"T4";"1287998.2378372"
"2020-Q2";"N";"T0";"723077.99340832"
"2020-Q2";"N";"T1";"188245.75465641"
"2020-Q2";"N";"T2";"52687.73293603"
"2020-Q2";"N";"D";"5348.47480762"
"2020-Q2";"N";"T4";"-436774.20919433"
"2020-Q2";"N";"T7";"913570.2402026"
"2020-Q3";"A";"T0";"5306355.74525674"
"2020-Q3";"A";"T1";"2046298.94896657"
"2020-Q3";"A";"T2";"1416812.38054869"
"2020-Q3";"A";"D";"74893.70210656"
"2020-Q3";"A";"T4";"830256.55904679"
"2020-Q3";"A";"T7";"938094.15458813"
"2020-Q3";"P";"T0";"4511663.04155019"
"2020-Q3";"P";"T1";"1803135.30981443"
"2020-Q3";"P";"T2";"1347018.89450686"
"2020-Q3";"P";"D";"70303.39558984"
"2020-Q3";"P";"T4";"1291205.44163906"
"2020-Q3";"N";"T0";"794692.70370655"
"2020-Q3";"N";"T1";"243163.63915214"
"2020-Q3";"N";"T2";"69793.48604183"
"2020-Q3";"N";"D";"4590.30651672"
"2020-Q3";"N";"T4";"-460948.88259227"
"2020-Q3";"N";"T7";"938094.15458813"
"2020-Q4";"A";"T0";"5358682.61133222"
"2020-Q4";"A";"T1";"2012763.36199737"
"2020-Q4";"A";"T2";"1486125.92066836"
"2020-Q4";"A";"D";"83914.34333912"
"2020-Q4";"A";"T4";"821739.93186014"
"2020-Q4";"A";"T7";"954139.05346723"
"2020-Q4";"P";"T0";"4558912.84477179"
"2020-Q4";"P";"T1";"1770543.42777233"
"2020-Q4";"P";"T2";"1416346.9080264"
"2020-Q4";"P";"D";"81437.54906124"
"2020-Q4";"P";"T4";"1290584.95991182"
"2020-Q4";"N";"T0";"799769.76656043"
"2020-Q4";"N";"T1";"242219.93422504"
"2020-Q4";"N";"T2";"69779.01264196"
"2020-Q4";"N";"D";"2476.79427788"
"2020-Q4";"N";"T4";"-468845.02805168"
"2020-Q4";"N";"T7";"954139.05346723"
"2021-Q1";"A";"T0";"5660152.83028824"
"2021-Q1";"A";"T1";"2121190.06213835"
"2021-Q1";"A";"T2";"1582519.27031138"
"2021-Q1";"A";"D";"86187.05010592"
"2021-Q1";"A";"T4";"879732.31505357"
"2021-Q1";"A";"T7";"990524.13267902"
"2021-Q1";"P";"T0";"4724283.01088179"
"2021-Q1";"P";"T1";"1806310.73854988"
"2021-Q1";"P";"T2";"1479234.67962876"
"2021-Q1";"P";"D";"87809.80218266"
"2021-Q1";"P";"T4";"1350927.7905205"
"2021-Q1";"N";"T0";"935869.81940645"
"2021-Q1";"N";"T1";"314879.32358848"
"2021-Q1";"N";"T2";"103284.59068262"
"2021-Q1";"N";"D";"-1622.75207674"
"2021-Q1";"N";"T4";"-471195.47546693"
"2021-Q1";"N";"T7";"990524.13267902"
"2021-Q2";"A";"T0";"5699705.01278125"
"2021-Q2";"A";"T1";"2096078.35107051"
"2021-Q2";"A";"T2";"1626844.36064349"
"2021-Q2";"A";"D";"86322.82063593"
"2021-Q2";"A";"T4";"888308.29114155"
"2021-Q2";"A";"T7";"1002151.18928976"
"2021-Q2";"P";"T0";"4787741.33334897"
"2021-Q2";"P";"T1";"1773456.99299656"
"2021-Q2";"P";"T2";"1577662.03798981"
"2021-Q2";"P";"D";"87214.94682678"
"2021-Q2";"P";"T4";"1349407.35553582"
"2021-Q2";"N";"T0";"911963.67943228"
"2021-Q2";"N";"T1";"322621.35807395"
"2021-Q2";"N";"T2";"49182.32265368"
"2021-Q2";"N";"D";"-892.12619085"
"2021-Q2";"N";"T4";"-461099.06439427"
"2021-Q2";"N";"T7";"1002151.18928976"
"2021-Q3";"A";"T0";"5722416.28396489"
"2021-Q3";"A";"T1";"2067002.56017499"
"2021-Q3";"A";"T2";"1628771.71182369"
"2021-Q3";"A";"D";"122450.99468632"
"2021-Q3";"A";"T4";"896634.8343302"
"2021-Q3";"A";"T7";"1007556.18294968"
"2021-Q3";"P";"T0";"4774433.26113852"
"2021-Q3";"P";"T1";"1725278.91185901"
"2021-Q3";"P";"T2";"1568195.0328194"
"2021-Q3";"P";"D";"123272.4355067"
"2021-Q3";"P";"T4";"1357686.88095341"
"2021-Q3";"N";"T0";"947983.02282637"
"2021-Q3";"N";"T1";"341723.64831598"
"2021-Q3";"N";"T2";"60576.67900429"
"2021-Q3";"N";"D";"-821.44082038"
"2021-Q3";"N";"T4";"-461052.04662321"
"2021-Q3";"N";"T7";"1007556.18294968"
"2021-Q4";"A";"T0";"5661538.76708934"
"2021-Q4";"A";"T1";"1996173.40146845"
"2021-Q4";"A";"T2";"1630582.0325182"
"2021-Q4";"A";"D";"122978.33207022"
"2021-Q4";"A";"T4";"897670.60911804"
"2021-Q4";"A";"T7";"1014134.39191443"
"2021-Q4";"P";"T0";"4862761.45206928"
"2021-Q4";"P";"T1";"1665307.54142936"
"2021-Q4";"P";"T2";"1691096.26426605"
"2021-Q4";"P";"D";"126038.13759045"
"2021-Q4";"P";"T4";"1380319.50878342"
"2021-Q4";"N";"T0";"798777.31502006"
"2021-Q4";"N";"T1";"330865.86003909"
"2021-Q4";"N";"T2";"-60514.23174785"
"2021-Q4";"N";"D";"-3059.80552023"
"2021-Q4";"N";"T4";"-482648.89966538"
"2021-Q4";"N";"T7";"1014134.39191443"
"2022-Q1";"A";"T0";"5644570.37159985"
"2022-Q1";"A";"T1";"1996609.29853568"
"2022-Q1";"A";"T2";"1575771.13737797"
"2022-Q1";"A";"D";"167230.69387805"
"2022-Q1";"A";"T4";"922090.05603861"
"2022-Q1";"A";"T7";"982869.18576954"
"2022-Q1";"P";"T0";"4865341.14946611"
"2022-Q1";"P";"T1";"1708955.72430185"
"2022-Q1";"P";"T2";"1566816.22814505"
"2022-Q1";"P";"D";"175058.28178981"
"2022-Q1";"P";"T4";"1414510.9152294"
"2022-Q1";"N";"T0";"779229.22213375"
"2022-Q1";"N";"T1";"287653.57423383"
"2022-Q1";"N";"T2";"8954.90923292"
"2022-Q1";"N";"D";"-7827.58791176"
"2022-Q1";"N";"T4";"-492420.85919079"
"2022-Q1";"N";"T7";"982869.18576954"
"2022-Q2";"A";"T0";"5480613.08971342"
"2022-Q2";"A";"T1";"1984735.44857409"
"2022-Q2";"A";"T2";"1458807.13786595"
"2022-Q2";"A";"D";"199391.11325633"
"2022-Q2";"A";"T4";"918171.2270044"
"2022-Q2";"A";"T7";"919508.16301266"
"2022-Q2";"P";"T0";"4710827.4025181"
"2022-Q2";"P";"T1";"1715702.17227515"
"2022-Q2";"P";"T2";"1391847.75462217"
"2022-Q2";"P";"D";"198754.39445795"
"2022-Q2";"P";"T4";"1404523.08116283"
"2022-Q2";"N";"T0";"769785.68719533"
"2022-Q2";"N";"T1";"269033.27629894"
"2022-Q2";"N";"T2";"66959.38324378"
"2022-Q2";"N";"D";"636.71879838"
"2022-Q2";"N";"T4";"-486351.85415844"
"2022-Q2";"N";"T7";"919508.16301266"
"2022-Q3";"A";"T0";"5360843.56733833"
"2022-Q3";"A";"T1";"1960347.67413447"
"2022-Q3";"A";"T2";"1416867.45808311"
"2022-Q3";"A";"D";"229422.96956814"
"2022-Q3";"A";"T4";"881457.32874111"
"2022-Q3";"A";"T7";"872748.1368115"
"2022-Q3";"P";"T0";"4622731.60424088"
"2022-Q3";"P";"T1";"1719779.14590379"
"2022-Q3";"P";"T2";"1308145.13627962"
"2022-Q3";"P";"D";"235541.58001323"
"2022-Q3";"P";"T4";"1359265.74204424"
"2022-Q3";"N";"T0";"738111.96309745"
"2022-Q3";"N";"T1";"240568.52823069"
"2022-Q3";"N";"T2";"108722.32180349"
"2022-Q3";"N";"D";"-6118.6104451"
"2022-Q3";"N";"T4";"-477808.41330313"
"2022-Q3";"N";"T7";"872748.1368115"
"2022-Q4";"A";"T0";"5251444.58041458"
"2022-Q4";"A";"T1";"1905031.01672578"
"2022-Q4";"A";"T2";"1449369.06128667"
"2022-Q4";"A";"D";"140716.05621895"
"2022-Q4";"A";"T4";"904133.26011665"
"2022-Q4";"A";"T7";"852195.18606653"
"2022-Q4";"P";"T0";"4518143.57991317"
"2022-Q4";"P";"T1";"1658735.1954658"
"2022-Q4";"P";"T2";"1417309.39687207"
"2022-Q4";"P";"D";"144090.07264982"
"2022-Q4";"P";"T4";"1298008.91492547"
"2022-Q4";"N";"T0";"733301.00050141"
"2022-Q4";"N";"T1";"246295.82125998"
"2022-Q4";"N";"T2";"32059.6644146"
"2022-Q4";"N";"D";"-3374.01643088"
"2022-Q4";"N";"T4";"-393875.65480881"
"2022-Q4";"N";"T7";"852195.18606653"
"2023-Q1";"A";"T0";"5300089.1718938"
"2023-Q1";"A";"T1";"1935508.1111081"
"2023-Q1";"A";"T2";"1503511.38555887"
"2023-Q1";"A";"D";"115185.15353724"
"2023-Q1";"A";"T4";"929754.12272159"
"2023-Q1";"A";"T7";"816130.398968"
"2023-Q1";"P";"T0";"4530401.90884717"
"2023-Q1";"P";"T1";"1686308.57393478"
"2023-Q1";"P";"T2";"1468967.75104437"
"2023-Q1";"P";"D";"115899.95151535"
"2023-Q1";"P";"T4";"1259225.63235267"
"2023-Q1";"N";"T0";"769687.26304663"
"2023-Q1";"N";"T1";"249199.53717332"
"2023-Q1";"N";"T2";"34543.6345145"
"2023-Q1";"N";"D";"-714.79797811"
"2023-Q1";"N";"T4";"-329471.50963109"
"2023-Q1";"N";"T7";"816130.398968"
"2023-Q2";"A";"T0";"5203261.11370093"
"2023-Q2";"A";"T1";"1914531.92843538"
"2023-Q2";"A";"T2";"1514476.02169381"
"2023-Q2";"A";"D";"101491.5516107"
"2023-Q2";"A";"T4";"878195.00154192"
"2023-Q2";"A";"T7";"794566.6104191"
"2023-Q2";"P";"T0";"4429155.2119714"
"2023-Q2";"P";"T1";"1629090.7808872"
"2023-Q2";"P";"T2";"1532146.77641005"
"2023-Q2";"P";"D";"101222.31720536"
"2023-Q2";"P";"T4";"1166695.33746879"
"2023-Q2";"N";"T0";"774105.90172952"
"2023-Q2";"N";"T1";"285441.14754818"
"2023-Q2";"N";"T2";"-17670.75471624"
"2023-Q2";"N";"D";"269.23440534"
"2023-Q2";"N";"T4";"-288500.33592686"
"2023-Q2";"N";"T7";"794566.6104191"
"2023-Q3";"A";"T0";"5152484.88471754"
"2023-Q3";"A";"T1";"1919915.6374655"
"2023-Q3";"A";"T2";"1507277.56498219"
"2023-Q3";"A";"D";"100318.91705915"
"2023-Q3";"A";"T4";"877116.65684915"
"2023-Q3";"A";"T7";"747856.10836154"
"2023-Q3";"P";"T0";"4320931.31249921"
"2023-Q3";"P";"T1";"1598019.53103254"
"2023-Q3";"P";"T2";"1447037.52341954"
"2023-Q3";"P";"D";"99942.86781882"
"2023-Q3";"P";"T4";"1175931.39022831"
"2023-Q3";"N";"T0";"831553.57221833"
"2023-Q3";"N";"T1";"321896.10643296"
"2023-Q3";"N";"T2";"60240.04156264"
"2023-Q3";"N";"D";"376.04924034"
"2023-Q3";"N";"T4";"-298814.73337915"
"2023-Q3";"N";"T7";"747856.10836154"
"2023-Q4";"A";"T0";"4965408.46042124"
"2023-Q4";"A";"T1";"1839211.60580251"
"2023-Q4";"A";"T2";"1502366.27357435"
"2023-Q4";"A";"D";"95293.94419902"
"2023-Q4";"A";"T4";"804160.77758144"
"2023-Q4";"A";"T7";"724375.85926392"
"2023-Q4";"P";"T0";"4170579.41821753"
"2023-Q4";"P";"T1";"1513661.49065317"
"2023-Q4";"P";"T2";"1449632.59594193"
"2023-Q4";"P";"D";"93725.88442617"
"2023-Q4";"P";"T4";"1113559.44719627"
"2023-Q4";"N";"T0";"794829.04220371"
"2023-Q4";"N";"T1";"325550.11514934"
"2023-Q4";"N";"T2";"52733.67763242"
"2023-Q4";"N";"D";"1568.05977286"
"2023-Q4";"N";"T4";"-309398.66961483"
"2023-Q4";"N";"T7";"724375.85926392"
"2024-Q1";"A";"T0";"5293301.0855994"
"2024-Q1";"A";"T1";"1931566.46955228"
"2024-Q1";"A";"T2";"1630659.46114923"
"2024-Q1";"A";"D";"81698.24941701"
"2024-Q1";"A";"T4";"854433.5263577"
"2024-Q1";"A";"T7";"794943.37912318"
"2024-Q1";"P";"T0";"4335723.16517786"
"2024-Q1";"P";"T1";"1518723.68854773"
"2024-Q1";"P";"T2";"1541516.53919586"
"2024-Q1";"P";"D";"77516.77763178"
"2024-Q1";"P";"T4";"1197966.1598025"
"2024-Q1";"N";"T0";"957577.92042154"
"2024-Q1";"N";"T1";"412842.78100455"
"2024-Q1";"N";"T2";"89142.92195337"
"2024-Q1";"N";"D";"4181.47178523"
"2024-Q1";"N";"T4";"-343532.6334448"
"2024-Q1";"N";"T7";"794943.37912318"
"2024-Q2";"A";"T0";"5234439.59747742"
"2024-Q2";"A";"T1";"1916513.41822898"
"2024-Q2";"A";"T2";"1640300.5257383"
"2024-Q2";"A";"D";"77188.9860895"
"2024-Q2";"A";"T4";"806180.91188645"
"2024-Q2";"A";"T7";"794255.75553419"
"2024-Q2";"P";"T0";"4274922.5146247"
"2024-Q2";"P";"T1";"1467685.91455141"
"2024-Q2";"P";"T2";"1541450.61553514"
"2024-Q2";"P";"D";"75268.23092737"
"2024-Q2";"P";"T4";"1190517.75361078"
"2024-Q2";"N";"T0";"959517.08285272"
"2024-Q2";"N";"T1";"448827.50367757"
"2024-Q2";"N";"T2";"98849.91020315"
"2024-Q2";"N";"D";"1920.75516213"
"2024-Q2";"N";"T4";"-384336.84172433"
"2024-Q2";"N";"T7";"794255.75553419"
"2024-Q3";"A";"T0";"5170920.48564452"
"2024-Q3";"A";"T1";"1868225.9176922"
"2024-Q3";"A";"T2";"1646914.91175691"
"2024-Q3";"A";"D";"77357.8413295"
"2024-Q3";"A";"T4";"776130.78764675"
"2024-Q3";"A";"T7";"802291.02721916"
"2024-Q3";"P";"T0";"4271554.55308022"
"2024-Q3";"P";"T1";"1445425.61164113"
"2024-Q3";"P";"T2";"1569883.68158612"
"2024-Q3";"P";"D";"78609.97412842"
"2024-Q3";"P";"T4";"1177635.28572455"
"2024-Q3";"N";"T0";"899365.9325643"
"2024-Q3";"N";"T1";"422800.30605107"
"2024-Q3";"N";"T2";"77031.23017079"
"2024-Q3";"N";"D";"-1252.13279892"
"2024-Q3";"N";"T4";"-401504.49807779"
"2024-Q3";"N";"T7";"802291.02721916"
"2024-Q4";"A";"T0";"5270374.21346743"
"2024-Q4";"A";"T1";"1865496.94521658"
"2024-Q4";"A";"T2";"1685617.50715926"
"2024-Q4";"A";"D";"95608.31693632"
"2024-Q4";"A";"T4";"801084.71985387"
"2024-Q4";"A";"T7";"822566.7243014"
"2024-Q4";"P";"T0";"4230334.24293436"
"2024-Q4";"P";"T1";"1430863.62425317"
"2024-Q4";"P";"T2";"1500152.06593512"
"2024-Q4";"P";"D";"91904.77503544"
"2024-Q4";"P";"T4";"1207413.77771062"
"2024-Q4";"N";"T0";"1040039.97053307"
"2024-Q4";"N";"T1";"434633.3209634"
"2024-Q4";"N";"T2";"185465.44122414"
"2024-Q4";"N";"D";"3703.54190088"
"2024-Q4";"N";"T4";"-406329.05785675"
"2024-Q4";"N";"T7";"822566.7243014"
